reference,querry,ani,alignment_coverage,primary_cluster
EHA00531_bin.1.fa,GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,0.973565,0.7867203219315896,1
EHA00531_bin.1.fa,GCF_001405775.1_13414_6_6_genomic.fna,0.97268,0.8162307176391683,1
EHA00531_bin.1.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.97832,0.8537894030851777,1
EHA00531_bin.1.fa,GCF_001406015.1_14207_7_71_genomic.fna,0.978503,0.8350100603621731,1
EHA00531_bin.1.fa,GCF_002206325.1_ASM220632v2_genomic.fna,0.971687,0.8081824279007378,1
EHA00531_bin.1.fa,GCF_003437495.1_ASM343749v1_genomic.fna,0.973449,0.824279007377599,1
EHA00531_bin.1.fa,GCF_003439415.1_ASM343941v1_genomic.fna,0.972121,0.8383635144198525,1
EHA00531_bin.1.fa,GCF_003459965.1_ASM345996v1_genomic.fna,0.9831359999999999,0.8819584171696848,1
EHA00531_bin.1.fa,GCF_003464475.1_ASM346447v1_genomic.fna,0.973761,0.8283031522468142,1
EHA00531_bin.1.fa,GCF_003467575.1_ASM346757v1_genomic.fna,0.97589,0.8511066398390342,1
EHA00531_bin.1.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.9725790000000001,0.8101945003353455,1
EHA00531_bin.1.fa,GCF_003468915.1_ASM346891v1_genomic.fna,0.976299,0.8376928236083165,1
EHA00531_bin.1.fa,GCF_003469235.1_ASM346923v1_genomic.fna,0.976871,0.846411804158283,1
EHA00531_bin.1.fa,GCF_003469715.1_ASM346971v1_genomic.fna,0.9725109999999999,0.8269617706237424,1
EHA00531_bin.1.fa,GCF_003469775.1_ASM346977v1_genomic.fna,0.9722,0.7605633802816901,1
EHA00531_bin.1.fa,GCF_003471825.1_ASM347182v1_genomic.fna,0.972363,0.8222669349429913,1
EHA00531_bin.1.fa,GCF_003472045.1_ASM347204v1_genomic.fna,0.973517,0.8155600268276325,1
EHA00531_bin.1.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.985107,0.8685446009389671,1
EHA00531_bin.1.fa,GCF_003475725.1_ASM347572v1_genomic.fna,0.9769209999999999,0.8370221327967807,1
EHA00531_bin.1.fa,GCF_012843465.1_ASM1284346v1_genomic.fna,0.970236,0.8054996646545942,1
EHA00531_bin.1.fa,GCF_018288975.1_ASM1828897v1_genomic.fna,0.972753,0.8175720992622401,1
EHA00531_bin.1.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.973158,0.8443997317236754,1
EHA00531_bin.1.fa,GCF_018292145.1_ASM1829214v1_genomic.fna,0.972852,0.8189134808853119,1
EHA00531_bin.1.fa,GCF_018587995.1_ASM1858799v1_genomic.fna,0.972514,0.8303152246814218,1
EHA00531_bin.1.fa,GCF_018784125.1_ASM1878412v1_genomic.fna,0.973181,0.812206572769953,1
EHA00531_bin.1.fa,GCF_018784195.1_ASM1878419v1_genomic.fna,0.972372,0.8162307176391683,1
EHA00531_bin.1.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.97489,0.8363514419852448,1
EHA00531_bin.1.fa,GCF_020687325.1_ASM2068732v1_genomic.fna,0.982961,0.857813547954393,1
EHA00531_bin.1.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.972023,0.7820254862508383,1
EHA00531_bin.1.fa,GCF_022835355.1_ASM2283535v1_genomic.fna,0.97199,0.7806841046277666,1
EHA00531_bin.1.fa,GCF_029369685.1_ASM2936968v1_genomic.fna,0.983167,0.8926894701542589,1
EHA00535_bin.6.fa,EHA00531_bin.1.fa,0.972616,0.8524590163934426,1
EHA00535_bin.6.fa,EHA00535_bin.6.fa,1.0,0.9792349726775956,1
EHA00535_bin.6.fa,EHA00539_bin.6.fa,0.9610080000000001,0.6852459016393443,1
EHA00535_bin.6.fa,EHA00726_bin.13.fa,0.968327,0.8841530054644808,1
EHA00535_bin.6.fa,EHA00928_bin.90.fa,0.966422,0.7081967213114754,1
EHA00535_bin.6.fa,EHA01202_bin.66.fa,0.975731,0.6666666666666666,1
EHA00535_bin.6.fa,EHA01281_bin.18.fa,0.966906,0.8808743169398907,1
EHA00535_bin.6.fa,EHA01439_bin.44.fa,0.964536,0.7825136612021858,1
EHA00535_bin.6.fa,EHA01634_bin.14.fa,0.961643,0.7453551912568306,1
EHA00535_bin.6.fa,EHA01845_bin.103.fa,0.966298,0.8579234972677595,1
EHA00535_bin.6.fa,EHA01958_bin.190.fa,0.9659350000000001,0.833879781420765,1
EHA00535_bin.6.fa,EHA02500_bin.116.fa,0.9708870000000001,0.8568306010928962,1
EHA00535_bin.6.fa,EHA03161_bin.52.fa,0.9681270000000001,0.8459016393442623,1
EHA00535_bin.6.fa,EHA03288_bin.14.fa,0.9679810000000001,0.8677595628415301,1
EHA00535_bin.6.fa,EHA03306_bin.55.fa,0.969693,0.6972677595628415,1
EHA00535_bin.6.fa,EHA03349_bin.40.fa,0.968619,0.7551912568306011,1
EHA00535_bin.6.fa,EHA03351_bin.43.fa,0.967023,0.8743169398907104,1
EHA00535_bin.6.fa,EHA03376_bin.12.fa,0.96685,0.8918032786885246,1
EHA00535_bin.6.fa,EHA03390_bin.20.fa,0.9741639999999999,0.8754098360655738,1
EHA00535_bin.6.fa,EHA04575_bin.10.fa,0.964667,0.7759562841530054,1
EHA00535_bin.6.fa,EHA04588_bin.13.fa,0.969744,0.7355191256830601,1
EHA00535_bin.6.fa,EHA04680_bin.8.fa,0.9741630000000001,0.9038251366120219,1
EHA00535_bin.6.fa,EHA04696_bin.132.fa,0.9737739999999999,0.8918032786885246,1
EHA00535_bin.6.fa,EHA05078_bin.42.fa,0.973665,0.8863387978142077,1
EHA00535_bin.6.fa,EHA05111_bin.128.fa,0.967486,0.8415300546448088,1
EHA00535_bin.6.fa,GCA_003464145.1_ASM346414v1_genomic.fna,0.9671569999999999,0.8950819672131147,1
EHA00535_bin.6.fa,GCA_008679285.1_ASM867928v1_genomic.fna,0.9681820000000001,0.8459016393442623,1
EHA00535_bin.6.fa,GCA_008679655.1_ASM867965v1_genomic.fna,0.9743179999999999,0.8907103825136612,1
EHA00535_bin.6.fa,GCA_008680675.1_ASM868067v1_genomic.fna,0.97515,0.9016393442622951,1
EHA00535_bin.6.fa,GCA_009774835.1_ASM977483v1_genomic.fna,0.975046,0.9027322404371585,1
EHA00535_bin.6.fa,GCA_014870645.1_ASM1487064v1_genomic.fna,0.9665649999999999,0.8874316939890711,1
EHA00535_bin.6.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.9660080000000001,0.8601092896174863,1
EHA00535_bin.6.fa,GCA_022771305.1_ASM2277130v1_genomic.fna,0.967815,0.8830601092896175,1
EHA00535_bin.6.fa,GCA_022774455.1_ASM2277445v1_genomic.fna,0.968469,0.8852459016393442,1
EHA00535_bin.6.fa,GCA_022776965.1_ASM2277696v1_genomic.fna,0.973601,0.892896174863388,1
EHA00535_bin.6.fa,GCA_022784765.1_ASM2278476v1_genomic.fna,0.97518,0.8808743169398907,1
EHA00535_bin.6.fa,GCA_025757725.1_ASM2575772v1_genomic.fna,0.9676250000000001,0.8972677595628415,1
EHA00535_bin.6.fa,GCA_030839525.1_ASM3083952v1_genomic.fna,0.9696769999999999,0.7901639344262295,1
EHA00535_bin.6.fa,GCA_030839725.1_ASM3083972v1_genomic.fna,0.966113,0.7945355191256831,1
EHA00535_bin.6.fa,GCA_030841945.1_ASM3084194v1_genomic.fna,0.964851,0.8229508196721311,1
EHA00535_bin.6.fa,GCA_030842445.1_ASM3084244v1_genomic.fna,0.969254,0.8830601092896175,1
EHA00535_bin.6.fa,GCA_030842705.1_ASM3084270v1_genomic.fna,0.9655410000000001,0.8404371584699454,1
EHA00535_bin.6.fa,GCA_030843875.1_ASM3084387v1_genomic.fna,0.968862,0.7923497267759563,1
EHA00535_bin.6.fa,GCA_030844325.1_ASM3084432v1_genomic.fna,0.964462,0.774863387978142,1
EHA00535_bin.6.fa,GCA_030844705.1_ASM3084470v1_genomic.fna,0.968671,0.8786885245901639,1
EHA00535_bin.6.fa,GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,0.9678239999999999,0.8874316939890711,1
EHA00535_bin.6.fa,GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,0.956625,0.892896174863388,1
EHA00535_bin.6.fa,GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,0.972672,0.8961748633879781,1
EHA00535_bin.6.fa,GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,0.969692,0.7431693989071039,1
EHA00535_bin.6.fa,GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,0.9733839999999999,0.8907103825136612,1
EHA00535_bin.6.fa,GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,0.966232,0.7704918032786885,1
EHA00535_bin.6.fa,GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,0.96756,0.8601092896174863,1
EHA00535_bin.6.fa,GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,0.966961,0.8863387978142077,1
EHA00535_bin.6.fa,GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,0.967367,0.8808743169398907,1
EHA00535_bin.6.fa,GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,0.967537,0.8841530054644808,1
EHA00535_bin.6.fa,GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,0.968013,0.8721311475409836,1
EHA00535_bin.6.fa,GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,0.971461,0.8710382513661202,1
EHA00535_bin.6.fa,GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,0.9738479999999999,0.8841530054644808,1
EHA00535_bin.6.fa,GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,0.974418,0.8907103825136612,1
EHA00535_bin.6.fa,GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,0.966206,0.8032786885245902,1
EHA00535_bin.6.fa,GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,0.9738519999999999,0.8896174863387978,1
EHA00535_bin.6.fa,GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,0.9671500000000001,0.8797814207650273,1
EHA00535_bin.6.fa,GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,0.96748,0.8885245901639345,1
EHA00535_bin.6.fa,GCF_001405775.1_13414_6_6_genomic.fna,0.967912,0.892896174863388,1
EHA00535_bin.6.fa,GCF_001405935.1_13414_6_56_genomic.fna,0.972318,0.8896174863387978,1
EHA00535_bin.6.fa,GCF_001406015.1_14207_7_71_genomic.fna,0.9736549999999999,0.9103825136612022,1
EHA00535_bin.6.fa,GCF_002206325.1_ASM220632v2_genomic.fna,0.968352,0.8950819672131147,1
EHA00535_bin.6.fa,GCF_003437495.1_ASM343749v1_genomic.fna,0.967957,0.8950819672131147,1
EHA00535_bin.6.fa,GCF_003439415.1_ASM343941v1_genomic.fna,0.9686539999999999,0.8950819672131147,1
EHA00535_bin.6.fa,GCF_003459965.1_ASM345996v1_genomic.fna,0.9741540000000001,0.9060109289617486,1
EHA00535_bin.6.fa,GCF_003464475.1_ASM346447v1_genomic.fna,0.9683839999999999,0.8972677595628415,1
EHA00535_bin.6.fa,GCF_003467575.1_ASM346757v1_genomic.fna,0.968046,0.9081967213114754,1
EHA00535_bin.6.fa,GCF_003468605.1_ASM346860v1_genomic.fna,0.968373,0.8874316939890711,1
EHA00535_bin.6.fa,GCF_003468915.1_ASM346891v1_genomic.fna,0.9681529999999999,0.8994535519125683,1
EHA00535_bin.6.fa,GCF_003469235.1_ASM346923v1_genomic.fna,0.968284,0.898360655737705,1
EHA00535_bin.6.fa,GCF_003469715.1_ASM346971v1_genomic.fna,0.9682890000000001,0.892896174863388,1
EHA00535_bin.6.fa,GCF_003469775.1_ASM346977v1_genomic.fna,0.967845,0.8633879781420765,1
EHA00535_bin.6.fa,GCF_003471825.1_ASM347182v1_genomic.fna,0.968719,0.8863387978142077,1
EHA00535_bin.6.fa,GCF_003472045.1_ASM347204v1_genomic.fna,0.968665,0.8819672131147541,1
EHA00535_bin.6.fa,GCF_003474765.1_ASM347476v1_genomic.fna,0.9744029999999999,0.8896174863387978,1
EHA00535_bin.6.fa,GCF_003475725.1_ASM347572v1_genomic.fna,0.968243,0.9005464480874317,1
EHA00535_bin.6.fa,GCF_012843465.1_ASM1284346v1_genomic.fna,0.9693999999999999,0.8786885245901639,1
EHA00535_bin.6.fa,GCF_018288975.1_ASM1828897v1_genomic.fna,0.9677370000000001,0.8961748633879781,1
EHA00535_bin.6.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.966912,0.9016393442622951,1
EHA00535_bin.6.fa,GCF_018292145.1_ASM1829214v1_genomic.fna,0.967994,0.892896174863388,1
EHA00535_bin.6.fa,GCF_018587995.1_ASM1858799v1_genomic.fna,0.96709,0.8896174863387978,1
EHA00535_bin.6.fa,GCF_018784125.1_ASM1878412v1_genomic.fna,0.96783,0.8907103825136612,1
EHA00535_bin.6.fa,GCF_018784195.1_ASM1878419v1_genomic.fna,0.969029,0.8841530054644808,1
EHA00535_bin.6.fa,GCF_019733675.1_ASM1973367v1_genomic.fna,0.9692000000000001,0.8961748633879781,1
EHA00535_bin.6.fa,GCF_020687325.1_ASM2068732v1_genomic.fna,0.9726250000000001,0.898360655737705,1
EHA00535_bin.6.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.968326,0.8590163934426229,1
EHA00535_bin.6.fa,GCF_022835355.1_ASM2283535v1_genomic.fna,0.968784,0.8579234972677595,1
EHA00535_bin.6.fa,GCF_029369685.1_ASM2936968v1_genomic.fna,0.9743689999999999,0.9027322404371585,1
EHA00539_bin.6.fa,EHA00531_bin.1.fa,0.9758410000000001,0.8316633266533067,1
EHA00539_bin.6.fa,EHA00535_bin.6.fa,0.962498,0.6212424849699398,1
EHA00539_bin.6.fa,EHA00539_bin.6.fa,1.0,0.9879759519038076,1
EHA00539_bin.6.fa,EHA00726_bin.13.fa,0.9786790000000001,0.8867735470941884,1
EHA00539_bin.6.fa,EHA00928_bin.90.fa,0.966322,0.6933867735470942,1
EHA00539_bin.6.fa,EHA01202_bin.66.fa,0.978887,0.6452905811623246,1
EHA00539_bin.6.fa,EHA01281_bin.18.fa,0.97846,0.8827655310621243,1
EHA00539_bin.6.fa,EHA01439_bin.44.fa,0.9749800000000001,0.7675350701402806,1
EHA00539_bin.6.fa,EHA01634_bin.14.fa,0.970834,0.7665330661322646,1
EHA00539_bin.6.fa,EHA01845_bin.103.fa,0.9769880000000001,0.8597194388777555,1
EHA00539_bin.6.fa,EHA01958_bin.190.fa,0.9781759999999999,0.814629258517034,1
EHA00539_bin.6.fa,EHA02500_bin.116.fa,0.973404,0.8036072144288577,1
EHA00539_bin.6.fa,EHA03161_bin.52.fa,0.978625,0.8637274549098196,1
EHA00539_bin.6.fa,EHA03288_bin.14.fa,0.978637,0.8547094188376754,1
EHA00539_bin.6.fa,EHA03306_bin.55.fa,0.9770650000000001,0.6613226452905812,1
EHA00539_bin.6.fa,EHA03349_bin.40.fa,0.974458,0.7314629258517034,1
EHA00539_bin.6.fa,EHA03351_bin.43.fa,0.9784999999999999,0.8587174348697395,1
EHA00539_bin.6.fa,EHA03376_bin.12.fa,0.973171,0.9038076152304609,1
EHA00539_bin.6.fa,EHA03390_bin.20.fa,0.974799,0.8476953907815631,1
EHA00539_bin.6.fa,EHA04575_bin.10.fa,0.9748739999999999,0.7835671342685371,1
EHA00539_bin.6.fa,EHA04588_bin.13.fa,0.975373,0.7334669338677354,1
EHA00539_bin.6.fa,EHA04680_bin.8.fa,0.976375,0.8837675350701403,1
EHA00539_bin.6.fa,EHA04696_bin.132.fa,0.9756969999999999,0.8617234468937875,1
EHA00539_bin.6.fa,EHA05078_bin.42.fa,0.9756900000000001,0.8587174348697395,1
EHA00539_bin.6.fa,EHA05111_bin.128.fa,0.978085,0.8466933867735471,1
EHA00539_bin.6.fa,GCA_003464145.1_ASM346414v1_genomic.fna,0.978538,0.9018036072144289,1
EHA00539_bin.6.fa,GCA_008679285.1_ASM867928v1_genomic.fna,0.9785280000000001,0.87374749498998,1
EHA00539_bin.6.fa,GCA_008679655.1_ASM867965v1_genomic.fna,0.974809,0.8697394789579158,1
EHA00539_bin.6.fa,GCA_008680675.1_ASM868067v1_genomic.fna,0.9758140000000001,0.8987975951903807,1
EHA00539_bin.6.fa,GCA_009774835.1_ASM977483v1_genomic.fna,0.975509,0.87374749498998,1
EHA00539_bin.6.fa,GCA_014870645.1_ASM1487064v1_genomic.fna,0.979331,0.8787575150300602,1
EHA00539_bin.6.fa,GCA_020809955.1_ASM2080995v1_genomic.fna,0.979258,0.8597194388777555,1
EHA00539_bin.6.fa,GCA_022771305.1_ASM2277130v1_genomic.fna,0.9793000000000001,0.8857715430861723,1
EHA00539_bin.6.fa,GCA_022774455.1_ASM2277445v1_genomic.fna,0.978867,0.8927855711422845,1
EHA00539_bin.6.fa,GCA_022776965.1_ASM2277696v1_genomic.fna,0.976375,0.874749498997996,1
EHA00539_bin.6.fa,GCA_022784765.1_ASM2278476v1_genomic.fna,0.976149,0.8827655310621243,1
EHA00539_bin.6.fa,GCA_025757725.1_ASM2575772v1_genomic.fna,0.9786879999999999,0.8957915831663327,1
EHA00539_bin.6.fa,GCA_030839525.1_ASM3083952v1_genomic.fna,0.9722660000000001,0.7785571142284569,1
EHA00539_bin.6.fa,GCA_030839725.1_ASM3083972v1_genomic.fna,0.975636,0.7965931863727455,1
EHA00539_bin.6.fa,GCA_030841945.1_ASM3084194v1_genomic.fna,0.979232,0.8066132264529058,1
EHA00539_bin.6.fa,GCA_030842445.1_ASM3084244v1_genomic.fna,0.9791759999999999,0.8907815631262525,1
EHA00539_bin.6.fa,GCA_030842705.1_ASM3084270v1_genomic.fna,0.976354,0.8376753507014028,1
EHA00539_bin.6.fa,GCA_030843875.1_ASM3084387v1_genomic.fna,0.971995,0.7645290581162325,1
EHA00539_bin.6.fa,GCA_030844325.1_ASM3084432v1_genomic.fna,0.9738720000000001,0.781563126252505,1
EHA00539_bin.6.fa,GCA_030844705.1_ASM3084470v1_genomic.fna,0.9791249999999999,0.8867735470941884,1
EHA00539_bin.6.fa,GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,0.979575,0.8827655310621243,1
EHA00539_bin.6.fa,GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,0.95844,0.8767535070140281,1
EHA00539_bin.6.fa,GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,0.975884,0.8957915831663327,1
EHA00539_bin.6.fa,GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,0.969001,0.7084168336673347,1
EHA00539_bin.6.fa,GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,0.975558,0.8857715430861723,1
EHA00539_bin.6.fa,GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,0.972291,0.7565130260521042,1
EHA00539_bin.6.fa,GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,0.978661,0.8707414829659319,1
EHA00539_bin.6.fa,GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,0.978972,0.8717434869739479,1
EHA00539_bin.6.fa,GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,0.9788070000000001,0.8857715430861723,1
EHA00539_bin.6.fa,GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,0.978526,0.8877755511022044,1
EHA00539_bin.6.fa,GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,0.9790389999999999,0.875751503006012,1
EHA00539_bin.6.fa,GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,0.976669,0.875751503006012,1
