contig_id	mag
EHA00531_bin.1^_130	EHA00531_bin.1
EHA00531_bin.1^_131	EHA00531_bin.1
EHA00531_bin.1^_132	EHA00531_bin.1
EHA00531_bin.1^_133	EHA00531_bin.1
EHA00531_bin.1^_134	EHA00531_bin.1
EHA00531_bin.1^_135	EHA00531_bin.1
EHA00531_bin.1^_136	EHA00531_bin.1
EHA00531_bin.1^_137	EHA00531_bin.1
EHA00531_bin.1^_138	EHA00531_bin.1
EHA00531_bin.1^_139	EHA00531_bin.1
EHA00531_bin.1^_140	EHA00531_bin.1
EHA00531_bin.1^_141	EHA00531_bin.1
EHA00531_bin.1^_142	EHA00531_bin.1
EHA00531_bin.1^_143	EHA00531_bin.1
EHA00531_bin.1^_144	EHA00531_bin.1
EHA00531_bin.1^_145	EHA00531_bin.1
EHA00531_bin.1^_146	EHA00531_bin.1
EHA00531_bin.1^_147	EHA00531_bin.1
EHA00531_bin.1^_148	EHA00531_bin.1
EHA00531_bin.1^_149	EHA00531_bin.1
EHA00531_bin.1^_150	EHA00531_bin.1
EHA00531_bin.1^_151	EHA00531_bin.1
EHA00531_bin.1^_152	EHA00531_bin.1
EHA00531_bin.1^_153	EHA00531_bin.1
EHA00531_bin.1^_154	EHA00531_bin.1
EHA00531_bin.1^_155	EHA00531_bin.1
EHA00531_bin.1^_156	EHA00531_bin.1
EHA00531_bin.1^_157	EHA00531_bin.1
EHA00531_bin.1^_158	EHA00531_bin.1
EHA00531_bin.1^_159	EHA00531_bin.1
EHA00531_bin.1^_160	EHA00531_bin.1
EHA00531_bin.1^_161	EHA00531_bin.1
EHA00531_bin.1^_162	EHA00531_bin.1
EHA00531_bin.1^_163	EHA00531_bin.1
EHA00531_bin.1^_164	EHA00531_bin.1
EHA00531_bin.1^_165	EHA00531_bin.1
EHA00531_bin.1^_166	EHA00531_bin.1
EHA00531_bin.1^_167	EHA00531_bin.1
EHA00531_bin.1^_168	EHA00531_bin.1
EHA00531_bin.1^_169	EHA00531_bin.1
EHA00531_bin.1^_170	EHA00531_bin.1
EHA00531_bin.1^_171	EHA00531_bin.1
EHA00531_bin.1^_172	EHA00531_bin.1
EHA00531_bin.1^_173	EHA00531_bin.1
EHA00531_bin.1^_174	EHA00531_bin.1
EHA00531_bin.1^_175	EHA00531_bin.1
EHA00531_bin.1^_176	EHA00531_bin.1
EHA00531_bin.1^_177	EHA00531_bin.1
EHA00531_bin.1^_178	EHA00531_bin.1
EHA00531_bin.1^_179	EHA00531_bin.1
EHA00531_bin.1^_180	EHA00531_bin.1
EHA00531_bin.1^_181	EHA00531_bin.1
EHA00531_bin.1^_182	EHA00531_bin.1
EHA00531_bin.1^_183	EHA00531_bin.1
EHA00531_bin.1^_184	EHA00531_bin.1
EHA00531_bin.1^_185	EHA00531_bin.1
EHA00531_bin.1^_186	EHA00531_bin.1
EHA00531_bin.1^_187	EHA00531_bin.1
EHA00531_bin.1^_188	EHA00531_bin.1
EHA00531_bin.1^_189	EHA00531_bin.1
EHA00531_bin.1^_190	EHA00531_bin.1
EHA00531_bin.1^_191	EHA00531_bin.1
EHA00531_bin.1^_192	EHA00531_bin.1
EHA00531_bin.1^_193	EHA00531_bin.1
EHA00531_bin.1^_194	EHA00531_bin.1
EHA00531_bin.1^_195	EHA00531_bin.1
EHA00531_bin.1^_196	EHA00531_bin.1
EHA00531_bin.1^_197	EHA00531_bin.1
EHA00531_bin.1^_198	EHA00531_bin.1
EHA00531_bin.1^_199	EHA00531_bin.1
EHA00531_bin.1^_200	EHA00531_bin.1
EHA00531_bin.1^_201	EHA00531_bin.1
EHA00531_bin.1^_202	EHA00531_bin.1
EHA00531_bin.1^_203	EHA00531_bin.1
EHA00531_bin.1^_204	EHA00531_bin.1
EHA00531_bin.1^_205	EHA00531_bin.1
EHA00531_bin.1^_206	EHA00531_bin.1
EHA00531_bin.1^_207	EHA00531_bin.1
EHA00531_bin.1^_208	EHA00531_bin.1
EHA00531_bin.1^_209	EHA00531_bin.1
EHA00531_bin.1^_210	EHA00531_bin.1
EHA00531_bin.1^_211	EHA00531_bin.1
EHA00531_bin.1^_212	EHA00531_bin.1
EHA00531_bin.1^_213	EHA00531_bin.1
EHA00531_bin.1^_214	EHA00531_bin.1
EHA00531_bin.1^_215	EHA00531_bin.1
EHA00531_bin.1^_216	EHA00531_bin.1
EHA00531_bin.1^_217	EHA00531_bin.1
EHA00531_bin.1^_218	EHA00531_bin.1
EHA00531_bin.1^_219	EHA00531_bin.1
EHA00531_bin.1^_220	EHA00531_bin.1
EHA00531_bin.1^_221	EHA00531_bin.1
EHA00531_bin.1^_222	EHA00531_bin.1
EHA00531_bin.1^_223	EHA00531_bin.1
EHA00535_bin.6^_0	EHA00535_bin.6
EHA00535_bin.6^_1	EHA00535_bin.6
EHA00535_bin.6^_2	EHA00535_bin.6
EHA00535_bin.6^_3	EHA00535_bin.6
EHA00535_bin.6^_4	EHA00535_bin.6
EHA00535_bin.6^_5	EHA00535_bin.6
EHA00535_bin.6^_6	EHA00535_bin.6
EHA00535_bin.6^_7	EHA00535_bin.6
EHA00535_bin.6^_8	EHA00535_bin.6
EHA00535_bin.6^_9	EHA00535_bin.6
EHA00535_bin.6^_10	EHA00535_bin.6
EHA00535_bin.6^_11	EHA00535_bin.6
EHA00535_bin.6^_12	EHA00535_bin.6
EHA00535_bin.6^_13	EHA00535_bin.6
EHA00535_bin.6^_14	EHA00535_bin.6
EHA00535_bin.6^_15	EHA00535_bin.6
EHA00535_bin.6^_16	EHA00535_bin.6
EHA00535_bin.6^_17	EHA00535_bin.6
EHA00535_bin.6^_18	EHA00535_bin.6
EHA00535_bin.6^_19	EHA00535_bin.6
EHA00535_bin.6^_20	EHA00535_bin.6
EHA00535_bin.6^_21	EHA00535_bin.6
EHA00535_bin.6^_22	EHA00535_bin.6
EHA00535_bin.6^_23	EHA00535_bin.6
EHA00535_bin.6^_24	EHA00535_bin.6
EHA00535_bin.6^_25	EHA00535_bin.6
EHA00535_bin.6^_26	EHA00535_bin.6
EHA00535_bin.6^_27	EHA00535_bin.6
EHA00535_bin.6^_28	EHA00535_bin.6
EHA00535_bin.6^_29	EHA00535_bin.6
EHA00535_bin.6^_30	EHA00535_bin.6
EHA00535_bin.6^_31	EHA00535_bin.6
EHA00535_bin.6^_32	EHA00535_bin.6
EHA00535_bin.6^_33	EHA00535_bin.6
EHA00535_bin.6^_34	EHA00535_bin.6
EHA00535_bin.6^_35	EHA00535_bin.6
EHA00535_bin.6^_36	EHA00535_bin.6
EHA00535_bin.6^_37	EHA00535_bin.6
EHA00535_bin.6^_38	EHA00535_bin.6
EHA00535_bin.6^_39	EHA00535_bin.6
EHA00535_bin.6^_40	EHA00535_bin.6
EHA00535_bin.6^_41	EHA00535_bin.6
EHA00535_bin.6^_42	EHA00535_bin.6
EHA00535_bin.6^_43	EHA00535_bin.6
EHA00535_bin.6^_44	EHA00535_bin.6
EHA00535_bin.6^_45	EHA00535_bin.6
EHA00535_bin.6^_46	EHA00535_bin.6
EHA00535_bin.6^_47	EHA00535_bin.6
EHA00535_bin.6^_48	EHA00535_bin.6
EHA00535_bin.6^_49	EHA00535_bin.6
EHA00535_bin.6^_50	EHA00535_bin.6
EHA00535_bin.6^_51	EHA00535_bin.6
EHA00535_bin.6^_52	EHA00535_bin.6
EHA00535_bin.6^_53	EHA00535_bin.6
EHA00535_bin.6^_54	EHA00535_bin.6
EHA00535_bin.6^_55	EHA00535_bin.6
EHA00535_bin.6^_56	EHA00535_bin.6
EHA00535_bin.6^_57	EHA00535_bin.6
EHA00535_bin.6^_58	EHA00535_bin.6
EHA00535_bin.6^_59	EHA00535_bin.6
EHA00535_bin.6^_60	EHA00535_bin.6
EHA00535_bin.6^_61	EHA00535_bin.6
EHA00535_bin.6^_62	EHA00535_bin.6
EHA00535_bin.6^_63	EHA00535_bin.6
EHA00535_bin.6^_64	EHA00535_bin.6
EHA00535_bin.6^_65	EHA00535_bin.6
EHA00535_bin.6^_66	EHA00535_bin.6
EHA00535_bin.6^_67	EHA00535_bin.6
EHA00535_bin.6^_68	EHA00535_bin.6
EHA00535_bin.6^_69	EHA00535_bin.6
EHA00535_bin.6^_70	EHA00535_bin.6
EHA00535_bin.6^_71	EHA00535_bin.6
EHA00535_bin.6^_72	EHA00535_bin.6
EHA00535_bin.6^_73	EHA00535_bin.6
EHA00535_bin.6^_74	EHA00535_bin.6
EHA00535_bin.6^_75	EHA00535_bin.6
EHA00535_bin.6^_76	EHA00535_bin.6
EHA00535_bin.6^_77	EHA00535_bin.6
EHA00535_bin.6^_78	EHA00535_bin.6
EHA00535_bin.6^_79	EHA00535_bin.6
EHA00535_bin.6^_80	EHA00535_bin.6
EHA00535_bin.6^_81	EHA00535_bin.6
EHA00535_bin.6^_82	EHA00535_bin.6
EHA00535_bin.6^_83	EHA00535_bin.6
EHA00535_bin.6^_84	EHA00535_bin.6
EHA00535_bin.6^_85	EHA00535_bin.6
EHA00535_bin.6^_86	EHA00535_bin.6
EHA00535_bin.6^_87	EHA00535_bin.6
EHA00535_bin.6^_88	EHA00535_bin.6
EHA00535_bin.6^_89	EHA00535_bin.6
EHA00535_bin.6^_90	EHA00535_bin.6
EHA00535_bin.6^_91	EHA00535_bin.6
EHA00535_bin.6^_92	EHA00535_bin.6
EHA00535_bin.6^_93	EHA00535_bin.6
EHA00535_bin.6^_94	EHA00535_bin.6
EHA00535_bin.6^_95	EHA00535_bin.6
EHA00535_bin.6^_96	EHA00535_bin.6
EHA00535_bin.6^_97	EHA00535_bin.6
EHA00535_bin.6^_98	EHA00535_bin.6
EHA00535_bin.6^_99	EHA00535_bin.6
EHA00535_bin.6^_100	EHA00535_bin.6
EHA00535_bin.6^_101	EHA00535_bin.6
EHA00535_bin.6^_102	EHA00535_bin.6
EHA00535_bin.6^_103	EHA00535_bin.6
EHA00535_bin.6^_104	EHA00535_bin.6
EHA00535_bin.6^_105	EHA00535_bin.6
EHA00535_bin.6^_106	EHA00535_bin.6
EHA00535_bin.6^_107	EHA00535_bin.6
EHA00535_bin.6^_108	EHA00535_bin.6
EHA00535_bin.6^_109	EHA00535_bin.6
EHA00535_bin.6^_110	EHA00535_bin.6
EHA00535_bin.6^_111	EHA00535_bin.6
EHA00535_bin.6^_112	EHA00535_bin.6
EHA00535_bin.6^_113	EHA00535_bin.6
EHA00535_bin.6^_114	EHA00535_bin.6
EHA00535_bin.6^_115	EHA00535_bin.6
EHA00535_bin.6^_116	EHA00535_bin.6
EHA00535_bin.6^_117	EHA00535_bin.6
EHA00535_bin.6^_118	EHA00535_bin.6
EHA00535_bin.6^_119	EHA00535_bin.6
EHA00535_bin.6^_120	EHA00535_bin.6
EHA00535_bin.6^_121	EHA00535_bin.6
EHA00535_bin.6^_122	EHA00535_bin.6
EHA00535_bin.6^_123	EHA00535_bin.6
EHA00535_bin.6^_124	EHA00535_bin.6
EHA00535_bin.6^_125	EHA00535_bin.6
EHA00535_bin.6^_126	EHA00535_bin.6
EHA00535_bin.6^_127	EHA00535_bin.6
EHA00535_bin.6^_128	EHA00535_bin.6
EHA00535_bin.6^_129	EHA00535_bin.6
EHA00535_bin.6^_130	EHA00535_bin.6
EHA00535_bin.6^_131	EHA00535_bin.6
EHA00535_bin.6^_132	EHA00535_bin.6
EHA00535_bin.6^_133	EHA00535_bin.6
EHA00535_bin.6^_134	EHA00535_bin.6
EHA00535_bin.6^_135	EHA00535_bin.6
EHA00535_bin.6^_136	EHA00535_bin.6
EHA00535_bin.6^_137	EHA00535_bin.6
EHA00535_bin.6^_138	EHA00535_bin.6
EHA00535_bin.6^_139	EHA00535_bin.6
EHA00535_bin.6^_140	EHA00535_bin.6
EHA00535_bin.6^_141	EHA00535_bin.6
EHA00535_bin.6^_142	EHA00535_bin.6
EHA00535_bin.6^_143	EHA00535_bin.6
EHA00535_bin.6^_144	EHA00535_bin.6
EHA00535_bin.6^_145	EHA00535_bin.6
EHA00535_bin.6^_146	EHA00535_bin.6
EHA00535_bin.6^_147	EHA00535_bin.6
EHA00535_bin.6^_148	EHA00535_bin.6
EHA00535_bin.6^_149	EHA00535_bin.6
EHA00535_bin.6^_150	EHA00535_bin.6
EHA00535_bin.6^_151	EHA00535_bin.6
EHA00535_bin.6^_152	EHA00535_bin.6
EHA00535_bin.6^_153	EHA00535_bin.6
EHA00535_bin.6^_154	EHA00535_bin.6
EHA00535_bin.6^_155	EHA00535_bin.6
EHA00535_bin.6^_156	EHA00535_bin.6
EHA00535_bin.6^_157	EHA00535_bin.6
EHA00535_bin.6^_158	EHA00535_bin.6
EHA00535_bin.6^_159	EHA00535_bin.6
EHA00535_bin.6^_160	EHA00535_bin.6
EHA00535_bin.6^_161	EHA00535_bin.6
EHA00535_bin.6^_162	EHA00535_bin.6
EHA00535_bin.6^_163	EHA00535_bin.6
EHA00535_bin.6^_164	EHA00535_bin.6
EHA00535_bin.6^_165	EHA00535_bin.6
EHA00535_bin.6^_166	EHA00535_bin.6
EHA00535_bin.6^_167	EHA00535_bin.6
EHA00535_bin.6^_168	EHA00535_bin.6
EHA00535_bin.6^_169	EHA00535_bin.6
EHA00535_bin.6^_170	EHA00535_bin.6
EHA00535_bin.6^_171	EHA00535_bin.6
EHA00535_bin.6^_172	EHA00535_bin.6
EHA00535_bin.6^_173	EHA00535_bin.6
EHA00535_bin.6^_174	EHA00535_bin.6
EHA00535_bin.6^_175	EHA00535_bin.6
EHA00535_bin.6^_176	EHA00535_bin.6
EHA00535_bin.6^_177	EHA00535_bin.6
EHA00535_bin.6^_178	EHA00535_bin.6
EHA00535_bin.6^_179	EHA00535_bin.6
EHA00535_bin.6^_180	EHA00535_bin.6
EHA00535_bin.6^_181	EHA00535_bin.6
EHA00535_bin.6^_182	EHA00535_bin.6
EHA00535_bin.6^_183	EHA00535_bin.6
EHA00535_bin.6^_184	EHA00535_bin.6
EHA00535_bin.6^_185	EHA00535_bin.6
EHA00535_bin.6^_186	EHA00535_bin.6
EHA00535_bin.6^_187	EHA00535_bin.6
EHA00535_bin.6^_188	EHA00535_bin.6
EHA00535_bin.6^_189	EHA00535_bin.6
EHA00535_bin.6^_190	EHA00535_bin.6
EHA00535_bin.6^_191	EHA00535_bin.6
EHA00535_bin.6^_192	EHA00535_bin.6
EHA00535_bin.6^_193	EHA00535_bin.6
EHA00535_bin.6^_194	EHA00535_bin.6
EHA00535_bin.6^_195	EHA00535_bin.6
EHA00535_bin.6^_196	EHA00535_bin.6
EHA00535_bin.6^_197	EHA00535_bin.6
EHA00535_bin.6^_198	EHA00535_bin.6
EHA00535_bin.6^_199	EHA00535_bin.6
EHA00535_bin.6^_200	EHA00535_bin.6
EHA00535_bin.6^_201	EHA00535_bin.6
EHA00535_bin.6^_202	EHA00535_bin.6
EHA00535_bin.6^_203	EHA00535_bin.6
EHA00535_bin.6^_204	EHA00535_bin.6
EHA00535_bin.6^_205	EHA00535_bin.6
EHA00535_bin.6^_206	EHA00535_bin.6
EHA00535_bin.6^_207	EHA00535_bin.6
EHA00535_bin.6^_208	EHA00535_bin.6
EHA00535_bin.6^_209	EHA00535_bin.6
EHA00535_bin.6^_210	EHA00535_bin.6
EHA00535_bin.6^_211	EHA00535_bin.6
EHA00535_bin.6^_212	EHA00535_bin.6
EHA00535_bin.6^_213	EHA00535_bin.6
EHA00535_bin.6^_214	EHA00535_bin.6
EHA00535_bin.6^_215	EHA00535_bin.6
EHA00535_bin.6^_216	EHA00535_bin.6
EHA00535_bin.6^_217	EHA00535_bin.6
EHA00535_bin.6^_218	EHA00535_bin.6
EHA00535_bin.6^_219	EHA00535_bin.6
EHA00535_bin.6^_220	EHA00535_bin.6
EHA00535_bin.6^_221	EHA00535_bin.6
EHA00535_bin.6^_222	EHA00535_bin.6
EHA00535_bin.6^_223	EHA00535_bin.6
EHA00535_bin.6^_224	EHA00535_bin.6
EHA00535_bin.6^_225	EHA00535_bin.6
EHA00535_bin.6^_226	EHA00535_bin.6
EHA00535_bin.6^_227	EHA00535_bin.6
EHA00535_bin.6^_228	EHA00535_bin.6
EHA00535_bin.6^_229	EHA00535_bin.6
EHA00535_bin.6^_230	EHA00535_bin.6
EHA00535_bin.6^_231	EHA00535_bin.6
EHA00535_bin.6^_232	EHA00535_bin.6
EHA00535_bin.6^_233	EHA00535_bin.6
EHA00535_bin.6^_234	EHA00535_bin.6
EHA00535_bin.6^_235	EHA00535_bin.6
EHA00535_bin.6^_236	EHA00535_bin.6
EHA00535_bin.6^_237	EHA00535_bin.6
EHA00535_bin.6^_238	EHA00535_bin.6
EHA00535_bin.6^_239	EHA00535_bin.6
EHA00535_bin.6^_240	EHA00535_bin.6
EHA00535_bin.6^_241	EHA00535_bin.6
EHA00535_bin.6^_242	EHA00535_bin.6
EHA00535_bin.6^_243	EHA00535_bin.6
EHA00535_bin.6^_244	EHA00535_bin.6
EHA00535_bin.6^_245	EHA00535_bin.6
EHA00535_bin.6^_246	EHA00535_bin.6
EHA00535_bin.6^_247	EHA00535_bin.6
EHA00535_bin.6^_248	EHA00535_bin.6
EHA00535_bin.6^_249	EHA00535_bin.6
EHA00535_bin.6^_250	EHA00535_bin.6
EHA00535_bin.6^_251	EHA00535_bin.6
EHA00535_bin.6^_252	EHA00535_bin.6
EHA00535_bin.6^_253	EHA00535_bin.6
EHA00535_bin.6^_254	EHA00535_bin.6
EHA00535_bin.6^_255	EHA00535_bin.6
EHA00535_bin.6^_256	EHA00535_bin.6
EHA00535_bin.6^_257	EHA00535_bin.6
EHA00535_bin.6^_258	EHA00535_bin.6
EHA00535_bin.6^_259	EHA00535_bin.6
EHA00535_bin.6^_260	EHA00535_bin.6
EHA00535_bin.6^_261	EHA00535_bin.6
EHA00535_bin.6^_262	EHA00535_bin.6
EHA00535_bin.6^_263	EHA00535_bin.6
EHA00535_bin.6^_264	EHA00535_bin.6
EHA00535_bin.6^_265	EHA00535_bin.6
EHA00535_bin.6^_266	EHA00535_bin.6
EHA00535_bin.6^_267	EHA00535_bin.6
EHA00535_bin.6^_268	EHA00535_bin.6
EHA00535_bin.6^_269	EHA00535_bin.6
EHA00535_bin.6^_270	EHA00535_bin.6
EHA00535_bin.6^_271	EHA00535_bin.6
EHA00535_bin.6^_272	EHA00535_bin.6
EHA00535_bin.6^_273	EHA00535_bin.6
EHA00535_bin.6^_274	EHA00535_bin.6
EHA00535_bin.6^_275	EHA00535_bin.6
EHA00535_bin.6^_276	EHA00535_bin.6
EHA00535_bin.6^_277	EHA00535_bin.6
EHA00535_bin.6^_278	EHA00535_bin.6
EHA00535_bin.6^_279	EHA00535_bin.6
EHA00535_bin.6^_280	EHA00535_bin.6
EHA00535_bin.6^_281	EHA00535_bin.6
EHA00535_bin.6^_282	EHA00535_bin.6
EHA00535_bin.6^_283	EHA00535_bin.6
EHA00535_bin.6^_284	EHA00535_bin.6
EHA00535_bin.6^_285	EHA00535_bin.6
EHA00535_bin.6^_286	EHA00535_bin.6
EHA00535_bin.6^_287	EHA00535_bin.6
EHA00535_bin.6^_288	EHA00535_bin.6
EHA00535_bin.6^_289	EHA00535_bin.6
EHA00535_bin.6^_290	EHA00535_bin.6
EHA00535_bin.6^_291	EHA00535_bin.6
EHA00535_bin.6^_292	EHA00535_bin.6
EHA00535_bin.6^_293	EHA00535_bin.6
EHA00535_bin.6^_294	EHA00535_bin.6
EHA00535_bin.6^_295	EHA00535_bin.6
EHA00535_bin.6^_296	EHA00535_bin.6
EHA00535_bin.6^_297	EHA00535_bin.6
EHA00535_bin.6^_298	EHA00535_bin.6
EHA00535_bin.6^_299	EHA00535_bin.6
EHA00535_bin.6^_300	EHA00535_bin.6
EHA00535_bin.6^_301	EHA00535_bin.6
EHA00535_bin.6^_302	EHA00535_bin.6
EHA00535_bin.6^_303	EHA00535_bin.6
EHA00535_bin.6^_304	EHA00535_bin.6
EHA00535_bin.6^_305	EHA00535_bin.6
EHA00535_bin.6^_306	EHA00535_bin.6
EHA00535_bin.6^_307	EHA00535_bin.6
EHA00535_bin.6^_308	EHA00535_bin.6
EHA00535_bin.6^_309	EHA00535_bin.6
EHA00535_bin.6^_310	EHA00535_bin.6
EHA00535_bin.6^_311	EHA00535_bin.6
EHA00535_bin.6^_312	EHA00535_bin.6
EHA00535_bin.6^_313	EHA00535_bin.6
EHA00535_bin.6^_314	EHA00535_bin.6
EHA00535_bin.6^_315	EHA00535_bin.6
EHA00535_bin.6^_316	EHA00535_bin.6
EHA00535_bin.6^_317	EHA00535_bin.6
EHA00535_bin.6^_318	EHA00535_bin.6
EHA00535_bin.6^_319	EHA00535_bin.6
EHA00535_bin.6^_320	EHA00535_bin.6
EHA00535_bin.6^_321	EHA00535_bin.6
EHA00535_bin.6^_322	EHA00535_bin.6
EHA00535_bin.6^_323	EHA00535_bin.6
EHA00535_bin.6^_324	EHA00535_bin.6
EHA00535_bin.6^_325	EHA00535_bin.6
EHA00535_bin.6^_326	EHA00535_bin.6
EHA00535_bin.6^_327	EHA00535_bin.6
EHA00535_bin.6^_328	EHA00535_bin.6
EHA00535_bin.6^_329	EHA00535_bin.6
EHA00535_bin.6^_330	EHA00535_bin.6
EHA00535_bin.6^_331	EHA00535_bin.6
EHA00535_bin.6^_332	EHA00535_bin.6
EHA00535_bin.6^_333	EHA00535_bin.6
EHA00535_bin.6^_334	EHA00535_bin.6
