biospecimen_repository	biospecimen repository	Attribute "OncoArray_ProstateCancer"
study_name	study name	Attribute "OncoArray: Prostate Cancer"
study_design	study design	Attribute "Case-Control"
biospecimen_repository_sample_id	biospecimen repository sample id	Attribute "PRACTICAL_0255880"
submitted_sample_id	submitted sample id	Attribute "PRACTICAL_0255880"
submitted_subject_id	submitted subject id	Attribute "PRACTICAL_0255880"
gap_sample_id	gap_sample_id	Attribute "2723655"
gap_subject_id	gap_subject_id	Attribute "2278968"
sex	sex	Attribute "male"
study_disease	study disease	Attribute "Prostatic Neoplasms"
tissue	body site	Attribute "Blood"
analyte_type	analyte type	Attribute "DNA"
is_tumor	is tumor	Attribute "No"
subject_is_affected	subject is affected	Attribute "Yes"
molecular_data_type	molecular data type	Attribute "SNP Genotypes (Array)"
gap_consent_code	gap_consent_code	Attribute "17"
gap_consent_short_name	gap_consent_short_name	Attribute "DS-PC-MDS-GSO"
gap_accession	gap_accession	Attribute "phs000336"
submitter_handle	submitter handle	Attribute "CGEMS_Lung_Cancer_Caporaso"
biospecimen_repository	biospecimen repository	Attribute "CGEMS_Lung_Cancer_Caporaso"
study_name	study name	Attribute "DCEG Lung Cancer Study"
study_design	study design	Attribute "Prospective Longitudinal Cohort"
biospecimen_repository_sample_id	biospecimen repository sample id	Attribute "LUNG-S-70832"
submitted_sample_id	submitted sample id	Attribute "LUNG-S-70832"
submitted_subject_id	submitted subject id	Attribute "CG-L01-94356"
gap_sample_id	gap_sample_id	Attribute "561417"
gap_subject_id	gap_subject_id	Attribute "111494"
sex	sex	Attribute "male"
analyte_type	analyte type	Attribute "DNA"
subject_is_affected	subject is affected	Attribute "No"
gap_consent_code	gap_consent_code	Attribute "2"
gap_consent_short_name	gap_consent_short_name	Attribute "SLD"
strain	strain	Attribute "HL1"
collection_date	collection_date	Attribute "2022-07-18"
env_broad_scale	env_broad_scale	Attribute "gut microbiome"
env_local_scale	env_local_scale	Attribute "gut microbiome"
env_medium	env_medium	Attribute "microbiome"
geo_loc_name	geo_loc_name	Attribute "South Korea"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "BL medium"
lat_lon	lat_lon	Attribute "36.2048 N 127.0830 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "15713617"
strain	strain	Attribute "zzj01"
collected_by	collected_by	Attribute "ZijingZhang"
collection_date	collection_date	Attribute "2020-08-30"
geo_loc_name	geo_loc_name	Attribute "China: Kunming"
isolation_source	isolation_source	Attribute "gut"
host	host	Attribute "Apis mellifera"
lat_lon	lat_lon	Attribute "24.850259 N 102.857696 E"
strain	strain	Attribute "CS4672"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "NA"
geo_loc_name	geo_loc_name	Attribute "Denmark"
sample_type	sample_type	Attribute "Cell culture"
strain	strain	Attribute "CS4479"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "NA"
geo_loc_name	geo_loc_name	Attribute "Denmark"
sample_type	sample_type	Attribute "Cell culture"
strain	strain	Attribute "CRP7_2"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CRP7_1"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CRI7_1"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CRI6_2"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CRI5_1"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CPP7_2"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CPP7_1"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CPI7-1"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CPI7_2"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CPI6-2"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
strain	strain	Attribute "CPI6_1"
host	host	Attribute "mouse"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022-12-30"
geo_loc_name	geo_loc_name	Attribute "China: Qingdao"
sample_type	sample_type	Attribute "pure-cultured strain"
host	host	Attribute "Columba palumbus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2022"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "40B"
host	host	Attribute "Delichon urbicum"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_CHO_226B_2"
host	host	Attribute "Turdus merula"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_231B"
host	host	Attribute "Turdus merula"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_230B"
host	host	Attribute "Curruca curruca"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_229B"
host	host	Attribute "Chloris chloris"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_228B"
host	host	Attribute "Hirundo rustica"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_217B"
host	host	Attribute "Hirundo rustica"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_CHO_215B_1"
host	host	Attribute "Hirundo rustica"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_CHO_213B_2"
host	host	Attribute "Hirundo rustica"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "20_BEAA_160B"
host	host	Attribute "Hirundo rustica"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "20_CHO_157B_1"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_27085_114B_CHO_3"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_137B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_136B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_135B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_134B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_133B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_CHO_130B_1"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_128B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "112B_CHO_1"
host	host	Attribute "Anas platyrhynchos"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_127B"
host	host	Attribute "Anas platyrhynchos"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_126B"
host	host	Attribute "Anas platyrhynchos"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2020"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "P_20_BEAA_124B"
host	host	Attribute "Grus grus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "701B_3"
host	host	Attribute "Grus grus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "700B_2"
host	host	Attribute "Grus grus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "699B_3"
host	host	Attribute "Grus grus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "697B_2"
host	host	Attribute "Grus grus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "750B"
host	host	Attribute "Grus grus"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "745B"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "690B_3"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "689B_3"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "688B_4"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "687B_1"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "686B_1"
host	host	Attribute "Ciconia ciconia"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "Poland"
sample_type	sample_type	Attribute "faeces"
strain	strain	Attribute "677B_4"
strain	strain	Attribute "CLFE-3"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "CHFE-1"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "YCFE-5"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "YCFE-3"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "YCFE-2"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "YCFE-1"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "CLFE-4"
host	host	Attribute "chicken"
isolation_source	isolation_source	Attribute "feces from chicken farm"
collection_date	collection_date	Attribute "2019-06"
geo_loc_name	geo_loc_name	Attribute "China: Sichuan"
sample_type	sample_type	Attribute "pure cultured strain"
strain	strain	Attribute "141-2"
collected_by	collected_by	Attribute "Methodist Dallas Health System"
collection_date	collection_date	Attribute "2015-08"
geo_loc_name	geo_loc_name	Attribute "USA"
host	host	Attribute "Homo sapiens"
host_disease	host_disease	Attribute "Not applicable"
isolation_source	isolation_source	Attribute "feces"
lat_lon	lat_lon	Attribute "32.45 N 96.49 W"
sample_type	sample_type	Attribute "Single cell"
strain	strain	Attribute "132"
collected_by	collected_by	Attribute "Methodist Dallas Health System"
collection_date	collection_date	Attribute "2015-08"
geo_loc_name	geo_loc_name	Attribute "USA"
host	host	Attribute "Homo sapiens"
host_disease	host_disease	Attribute "Not applicable"
isolation_source	isolation_source	Attribute "feces"
lat_lon	lat_lon	Attribute "32.45 N 96.49 W"
sample_type	sample_type	Attribute "Single cell"
strain	strain	Attribute "131-1"
collected_by	collected_by	Attribute "Methodist Dallas Health System"
collection_date	collection_date	Attribute "2015-08"
geo_loc_name	geo_loc_name	Attribute "USA"
host	host	Attribute "Homo sapiens"
host_disease	host_disease	Attribute "Not applicable"
isolation_source	isolation_source	Attribute "feces"
lat_lon	lat_lon	Attribute "32.45 N 96.49 W"
sample_type	sample_type	Attribute "Single cell"
strain	strain	Attribute "122-2"
collected_by	collected_by	Attribute "Methodist Dallas Health System"
collection_date	collection_date	Attribute "2015-08"
geo_loc_name	geo_loc_name	Attribute "USA"
host	host	Attribute "Homo sapiens"
host_disease	host_disease	Attribute "Not applicable"
isolation_source	isolation_source	Attribute "feces"
lat_lon	lat_lon	Attribute "32.45 N 96.49 W"
sample_type	sample_type	Attribute "Single cell"
strain	strain	Attribute "107-2"
collected_by	collected_by	Attribute "Methodist Dallas Health System"
collection_date	collection_date	Attribute "2015-08"
geo_loc_name	geo_loc_name	Attribute "USA"
host	host	Attribute "Homo sapiens"
host_disease	host_disease	Attribute "Not applicable"
isolation_source	isolation_source	Attribute "feces"
lat_lon	lat_lon	Attribute "32.45 N 96.49 W"
sample_type	sample_type	Attribute "Single cell"
host	host	Attribute "camel"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2019-11-15"
geo_loc_name	geo_loc_name	Attribute "China: Xinjiang altay"
sample_type	sample_type	Attribute "mixed culture"
strain	strain	Attribute "AFL-109F"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021-06"
geo_loc_name	geo_loc_name	Attribute "China:Zhejiang"
sample_type	sample_type	Attribute "culture"
isolate	isolate	Attribute "missing"
strain	strain	Attribute "CQNBZ21-135"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021-01"
geo_loc_name	geo_loc_name	Attribute "China:Zhejiang"
sample_type	sample_type	Attribute "culture"
isolate	isolate	Attribute "missing"
strain	strain	Attribute "CQJXZ21-077"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2021-01"
geo_loc_name	geo_loc_name	Attribute "China:Zhejiang"
sample_type	sample_type	Attribute "culture"
isolate	isolate	Attribute "missing"
strain	strain	Attribute "CQJXZ21-076"
host	host	Attribute "Bos taurus"
isolation_source	isolation_source	Attribute "fecal sample"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "not applicable"
sample_type	sample_type	Attribute "whole organism"
collected_by	collected_by	Attribute "ILS, University of Zurich"
strain	strain	Attribute "K195-1"
host	host	Attribute "Bos taurus"
isolation_source	isolation_source	Attribute "fecal sample"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "not applicable"
sample_type	sample_type	Attribute "whole organism"
collected_by	collected_by	Attribute "ILS, University of Zurich"
strain	strain	Attribute "K85-2"
host	host	Attribute "Bos taurus"
isolation_source	isolation_source	Attribute "fecal sample"
collection_date	collection_date	Attribute "2021"
geo_loc_name	geo_loc_name	Attribute "not applicable"
sample_type	sample_type	Attribute "whole organism"
collected_by	collected_by	Attribute "ILS, University of Zurich"
