contig_id	mag
EHA00451_bin.8^_61	EHM012289
EHA00451_bin.8^_62	EHM012289
EHA00451_bin.8^_63	EHM012289
EHA00451_bin.8^_64	EHM012289
EHA00451_bin.8^_65	EHM012289
EHA00451_bin.8^_66	EHM012289
EHA00451_bin.8^_67	EHM012289
EHA00451_bin.8^_68	EHM012289
EHA00451_bin.8^_69	EHM012289
EHA00451_bin.8^_70	EHM012289
EHA00451_bin.8^_71	EHM012289
EHA00451_bin.8^_72	EHM012289
EHA00451_bin.8^_73	EHM012289
EHA00451_bin.8^_74	EHM012289
EHA00451_bin.8^_75	EHM012289
EHA00451_bin.8^_76	EHM012289
EHA00451_bin.8^_77	EHM012289
EHA00451_bin.8^_78	EHM012289
EHA00451_bin.8^_79	EHM012289
EHA00451_bin.8^_80	EHM012289
EHA00451_bin.8^_81	EHM012289
EHA00451_bin.8^_82	EHM012289
EHA00451_bin.8^_83	EHM012289
EHA00451_bin.8^_84	EHM012289
EHA00451_bin.8^_85	EHM012289
EHA00451_bin.8^_86	EHM012289
EHA00451_bin.8^_87	EHM012289
EHA00451_bin.8^_88	EHM012289
EHA00451_bin.8^_89	EHM012289
EHA00451_bin.8^_90	EHM012289
EHA00451_bin.8^_91	EHM012289
EHA00451_bin.8^_92	EHM012289
EHA00451_bin.8^_93	EHM012289
EHA00451_bin.8^_94	EHM012289
EHA00451_bin.8^_95	EHM012289
EHA00451_bin.8^_96	EHM012289
EHA00451_bin.8^_97	EHM012289
EHA00451_bin.8^_98	EHM012289
EHA00451_bin.8^_99	EHM012289
EHA00451_bin.8^_100	EHM012289
EHA00451_bin.8^_101	EHM012289
EHA00451_bin.8^_102	EHM012289
EHA00451_bin.8^_103	EHM012289
EHA00451_bin.8^_104	EHM012289
EHA00451_bin.8^_105	EHM012289
EHA00451_bin.8^_106	EHM012289
EHA00451_bin.8^_107	EHM012289
EHA00451_bin.8^_108	EHM012289
EHA00451_bin.8^_109	EHM012289
EHA00451_bin.8^_110	EHM012289
EHA00451_bin.8^_111	EHM012289
EHA00451_bin.8^_112	EHM012289
EHA00451_bin.8^_113	EHM012289
EHA00536_bin.9^_0	EHM016394
EHA00536_bin.9^_1	EHM016394
EHA00536_bin.9^_2	EHM016394
EHA00536_bin.9^_3	EHM016394
EHA00536_bin.9^_4	EHM016394
EHA00536_bin.9^_5	EHM016394
EHA00536_bin.9^_6	EHM016394
EHA00536_bin.9^_7	EHM016394
EHA00536_bin.9^_8	EHM016394
EHA00536_bin.9^_9	EHM016394
EHA00536_bin.9^_10	EHM016394
EHA00536_bin.9^_11	EHM016394
EHA00536_bin.9^_12	EHM016394
EHA00536_bin.9^_13	EHM016394
EHA00536_bin.9^_14	EHM016394
EHA00536_bin.9^_15	EHM016394
EHA00536_bin.9^_16	EHM016394
EHA00536_bin.9^_17	EHM016394
EHA00536_bin.9^_18	EHM016394
EHA00536_bin.9^_19	EHM016394
EHA00536_bin.9^_20	EHM016394
EHA00536_bin.9^_21	EHM016394
EHA00536_bin.9^_22	EHM016394
EHA00536_bin.9^_23	EHM016394
EHA00536_bin.9^_24	EHM016394
EHA00536_bin.9^_25	EHM016394
EHA00536_bin.9^_26	EHM016394
EHA00536_bin.9^_27	EHM016394
EHA00536_bin.9^_28	EHM016394
EHA00536_bin.9^_29	EHM016394
EHA00536_bin.9^_30	EHM016394
EHA00536_bin.9^_31	EHM016394
EHA00536_bin.9^_32	EHM016394
EHA00536_bin.9^_33	EHM016394
EHA00536_bin.9^_34	EHM016394
EHA00536_bin.9^_35	EHM016394
EHA00536_bin.9^_36	EHM016394
EHA00536_bin.9^_37	EHM016394
EHA00536_bin.9^_38	EHM016394
EHA00536_bin.9^_39	EHM016394
EHA00536_bin.9^_40	EHM016394
EHA00536_bin.9^_41	EHM016394
EHA00536_bin.9^_42	EHM016394
EHA00536_bin.9^_43	EHM016394
EHA00536_bin.9^_44	EHM016394
EHA00536_bin.9^_45	EHM016394
EHA00536_bin.9^_46	EHM016394
EHA01202_bin.113^_0	EHM020821
EHA01202_bin.113^_1	EHM020821
EHA01202_bin.113^_2	EHM020821
EHA01202_bin.113^_3	EHM020821
EHA01202_bin.113^_4	EHM020821
EHA01202_bin.113^_5	EHM020821
EHA01202_bin.113^_6	EHM020821
EHA01202_bin.113^_7	EHM020821
EHA01202_bin.113^_8	EHM020821
EHA01202_bin.113^_9	EHM020821
EHA01202_bin.113^_10	EHM020821
EHA01202_bin.113^_11	EHM020821
EHA01202_bin.113^_12	EHM020821
EHA01202_bin.113^_13	EHM020821
EHA01202_bin.113^_14	EHM020821
EHA01202_bin.113^_15	EHM020821
EHA01202_bin.113^_16	EHM020821
EHA01202_bin.113^_17	EHM020821
EHA01202_bin.113^_18	EHM020821
EHA01202_bin.113^_19	EHM020821
EHA01202_bin.113^_20	EHM020821
EHA01202_bin.113^_21	EHM020821
EHA01202_bin.113^_22	EHM020821
EHA01202_bin.113^_23	EHM020821
EHA01202_bin.113^_24	EHM020821
EHA01202_bin.113^_25	EHM020821
EHA01202_bin.113^_26	EHM020821
EHA01202_bin.113^_27	EHM020821
EHA01202_bin.113^_28	EHM020821
EHA01202_bin.113^_29	EHM020821
EHA01202_bin.113^_30	EHM020821
EHA01202_bin.113^_31	EHM020821
EHA01202_bin.113^_32	EHM020821
EHA01202_bin.113^_33	EHM020821
EHA01202_bin.113^_34	EHM020821
EHA01202_bin.113^_35	EHM020821
EHA01202_bin.113^_36	EHM020821
EHA01202_bin.113^_37	EHM020821
EHA01202_bin.113^_38	EHM020821
EHA01202_bin.113^_39	EHM020821
EHA01202_bin.113^_40	EHM020821
EHA01202_bin.113^_41	EHM020821
EHA01202_bin.113^_42	EHM020821
EHA01202_bin.113^_43	EHM020821
EHA01202_bin.113^_44	EHM020821
EHA01202_bin.113^_45	EHM020821
EHA01202_bin.113^_46	EHM020821
EHA01202_bin.113^_47	EHM020821
EHA01202_bin.113^_48	EHM020821
EHA01202_bin.113^_49	EHM020821
EHA01202_bin.113^_50	EHM020821
EHA01202_bin.113^_51	EHM020821
EHA01202_bin.113^_52	EHM020821
EHA01202_bin.113^_53	EHM020821
EHA01202_bin.113^_54	EHM020821
EHA01202_bin.113^_55	EHM020821
EHA01202_bin.113^_56	EHM020821
EHA01202_bin.113^_57	EHM020821
EHA01202_bin.113^_58	EHM020821
EHA01202_bin.113^_59	EHM020821
EHA01202_bin.113^_60	EHM020821
EHA01202_bin.113^_61	EHM020821
EHA01202_bin.113^_62	EHM020821
EHA01202_bin.113^_63	EHM020821
EHA01202_bin.113^_64	EHM020821
EHA01202_bin.113^_65	EHM020821
EHA01202_bin.113^_66	EHM020821
EHA01202_bin.113^_67	EHM020821
EHA01202_bin.113^_68	EHM020821
EHA01202_bin.113^_69	EHM020821
EHA01202_bin.113^_70	EHM020821
EHA01202_bin.113^_71	EHM020821
EHA01202_bin.113^_72	EHM020821
EHA01202_bin.113^_73	EHM020821
EHA01202_bin.113^_74	EHM020821
EHA01202_bin.113^_75	EHM020821
EHA01202_bin.113^_76	EHM020821
EHA01202_bin.113^_77	EHM020821
EHA01202_bin.113^_78	EHM020821
EHA01202_bin.113^_79	EHM020821
EHA01202_bin.113^_80	EHM020821
EHA01202_bin.113^_81	EHM020821
EHA01202_bin.113^_82	EHM020821
EHA01202_bin.113^_83	EHM020821
EHA01202_bin.113^_84	EHM020821
EHA01202_bin.113^_85	EHM020821
EHA01202_bin.113^_86	EHM020821
EHA01202_bin.113^_87	EHM020821
EHA01634_bin.17^_0	EHM027640
EHA01634_bin.17^_1	EHM027640
EHA01634_bin.17^_2	EHM027640
EHA01634_bin.17^_3	EHM027640
EHA01634_bin.17^_4	EHM027640
EHA01634_bin.17^_5	EHM027640
EHA01634_bin.17^_6	EHM027640
EHA01634_bin.17^_7	EHM027640
EHA01634_bin.17^_8	EHM027640
EHA01634_bin.17^_9	EHM027640
EHA01634_bin.17^_10	EHM027640
EHA01634_bin.17^_11	EHM027640
EHA01634_bin.17^_12	EHM027640
EHA01634_bin.17^_13	EHM027640
EHA01634_bin.17^_14	EHM027640
EHA01634_bin.17^_15	EHM027640
EHA01634_bin.17^_16	EHM027640
EHA01634_bin.17^_17	EHM027640
EHA01634_bin.17^_18	EHM027640
EHA01634_bin.17^_19	EHM027640
EHA01634_bin.17^_20	EHM027640
EHA01634_bin.17^_21	EHM027640
EHA01634_bin.17^_22	EHM027640
EHA01634_bin.17^_23	EHM027640
EHA01634_bin.17^_24	EHM027640
EHA01634_bin.17^_25	EHM027640
EHA01634_bin.17^_26	EHM027640
EHA01634_bin.17^_27	EHM027640
EHA01634_bin.17^_28	EHM027640
EHA01634_bin.17^_29	EHM027640
EHA01634_bin.17^_30	EHM027640
EHA01634_bin.17^_31	EHM027640
EHA01634_bin.17^_32	EHM027640
EHA01634_bin.17^_33	EHM027640
EHA01634_bin.17^_34	EHM027640
EHA01634_bin.17^_35	EHM027640
EHA01634_bin.17^_36	EHM027640
EHA01634_bin.17^_37	EHM027640
EHA01634_bin.17^_38	EHM027640
EHA01634_bin.17^_39	EHM027640
EHA01634_bin.17^_40	EHM027640
EHA01634_bin.17^_41	EHM027640
EHA01634_bin.17^_42	EHM027640
EHA01634_bin.17^_43	EHM027640
EHA01634_bin.17^_44	EHM027640
EHA01634_bin.17^_45	EHM027640
EHA01634_bin.17^_46	EHM027640
EHA01634_bin.17^_47	EHM027640
EHA01634_bin.17^_48	EHM027640
EHA01634_bin.17^_49	EHM027640
EHA01634_bin.17^_50	EHM027640
EHA01634_bin.17^_51	EHM027640
EHA01634_bin.17^_52	EHM027640
EHA01634_bin.17^_53	EHM027640
EHA01634_bin.17^_54	EHM027640
EHA01634_bin.17^_55	EHM027640
EHA01634_bin.17^_56	EHM027640
EHA01634_bin.17^_57	EHM027640
EHA01634_bin.17^_58	EHM027640
EHA01634_bin.17^_59	EHM027640
EHA01634_bin.17^_60	EHM027640
EHA01634_bin.17^_61	EHM027640
EHA01634_bin.17^_62	EHM027640
EHA01634_bin.17^_63	EHM027640
EHA01634_bin.17^_64	EHM027640
EHA01634_bin.17^_65	EHM027640
EHA01634_bin.17^_66	EHM027640
EHA01634_bin.17^_67	EHM027640
EHA01634_bin.17^_68	EHM027640
EHA01595_bin.8^_0	EHM027690
EHA01595_bin.8^_1	EHM027690
EHA01595_bin.8^_2	EHM027690
EHA01595_bin.8^_3	EHM027690
EHA01595_bin.8^_4	EHM027690
EHA01595_bin.8^_5	EHM027690
EHA01595_bin.8^_6	EHM027690
EHA01595_bin.8^_7	EHM027690
EHA01595_bin.8^_8	EHM027690
EHA01595_bin.8^_9	EHM027690
EHA01595_bin.8^_10	EHM027690
EHA01595_bin.8^_11	EHM027690
EHA01595_bin.8^_12	EHM027690
EHA01595_bin.8^_13	EHM027690
EHA01595_bin.8^_14	EHM027690
EHA01595_bin.8^_15	EHM027690
EHA01595_bin.8^_16	EHM027690
EHA01595_bin.8^_17	EHM027690
EHA01595_bin.8^_18	EHM027690
EHA01595_bin.8^_19	EHM027690
EHA01595_bin.8^_20	EHM027690
EHA01595_bin.8^_21	EHM027690
EHA01595_bin.8^_22	EHM027690
EHA01595_bin.8^_23	EHM027690
EHA01595_bin.8^_24	EHM027690
EHA01595_bin.8^_25	EHM027690
EHA01595_bin.8^_26	EHM027690
EHA01595_bin.8^_27	EHM027690
EHA01595_bin.8^_28	EHM027690
EHA01595_bin.8^_29	EHM027690
EHA01595_bin.8^_30	EHM027690
EHA01595_bin.8^_31	EHM027690
EHA01595_bin.8^_32	EHM027690
EHA01595_bin.8^_33	EHM027690
EHA01595_bin.8^_34	EHM027690
EHA01595_bin.8^_35	EHM027690
EHA01595_bin.8^_36	EHM027690
EHA01595_bin.8^_37	EHM027690
EHA01595_bin.8^_38	EHM027690
EHA01595_bin.8^_39	EHM027690
EHA01595_bin.8^_40	EHM027690
EHA01595_bin.8^_41	EHM027690
EHA01709_bin.32^_0	EHM028151
EHA01709_bin.32^_1	EHM028151
EHA01709_bin.32^_2	EHM028151
EHA01709_bin.32^_3	EHM028151
EHA01709_bin.32^_4	EHM028151
EHA01709_bin.32^_5	EHM028151
EHA01709_bin.32^_6	EHM028151
EHA01709_bin.32^_7	EHM028151
EHA01709_bin.32^_8	EHM028151
EHA01709_bin.32^_9	EHM028151
EHA01709_bin.32^_10	EHM028151
EHA01709_bin.32^_11	EHM028151
EHA01709_bin.32^_12	EHM028151
EHA01709_bin.32^_13	EHM028151
EHA01709_bin.32^_14	EHM028151
EHA01709_bin.32^_15	EHM028151
EHA01709_bin.32^_16	EHM028151
EHA01709_bin.32^_17	EHM028151
EHA01709_bin.32^_18	EHM028151
EHA01709_bin.32^_19	EHM028151
EHA01709_bin.32^_20	EHM028151
EHA01709_bin.32^_21	EHM028151
EHA01709_bin.32^_22	EHM028151
EHA01709_bin.32^_23	EHM028151
EHA01709_bin.32^_24	EHM028151
EHA01709_bin.32^_25	EHM028151
EHA01709_bin.32^_26	EHM028151
EHA01709_bin.32^_27	EHM028151
EHA01709_bin.32^_28	EHM028151
EHA01709_bin.32^_29	EHM028151
EHA01709_bin.32^_30	EHM028151
EHA01709_bin.32^_31	EHM028151
EHA01709_bin.32^_32	EHM028151
EHA01709_bin.32^_33	EHM028151
EHA01709_bin.32^_34	EHM028151
EHA01709_bin.32^_35	EHM028151
EHA01709_bin.32^_36	EHM028151
EHA02526_bin.79^_0	EHM040120
EHA02526_bin.79^_1	EHM040120
EHA02526_bin.79^_2	EHM040120
EHA02526_bin.79^_3	EHM040120
EHA02526_bin.79^_4	EHM040120
EHA02526_bin.79^_5	EHM040120
EHA02526_bin.79^_6	EHM040120
EHA02526_bin.79^_7	EHM040120
EHA02526_bin.79^_8	EHM040120
EHA02526_bin.79^_9	EHM040120
EHA02526_bin.79^_10	EHM040120
EHA02526_bin.79^_11	EHM040120
EHA02526_bin.79^_12	EHM040120
EHA02526_bin.79^_13	EHM040120
EHA02526_bin.79^_14	EHM040120
EHA02526_bin.79^_15	EHM040120
EHA02526_bin.79^_16	EHM040120
EHA02526_bin.79^_17	EHM040120
EHA02526_bin.79^_18	EHM040120
EHA02526_bin.79^_19	EHM040120
EHA02526_bin.79^_20	EHM040120
EHA02526_bin.79^_21	EHM040120
EHA02526_bin.79^_22	EHM040120
EHA02526_bin.79^_23	EHM040120
EHA02526_bin.79^_24	EHM040120
EHA02526_bin.79^_25	EHM040120
EHA02526_bin.79^_26	EHM040120
EHA02526_bin.79^_27	EHM040120
EHA02526_bin.79^_28	EHM040120
EHA02526_bin.79^_29	EHM040120
EHA02526_bin.79^_30	EHM040120
EHA02526_bin.79^_31	EHM040120
EHA02526_bin.79^_32	EHM040120
EHA02526_bin.79^_33	EHM040120
EHA02526_bin.79^_34	EHM040120
EHA02526_bin.79^_35	EHM040120
EHA02526_bin.79^_36	EHM040120
EHA02526_bin.79^_37	EHM040120
EHA02526_bin.79^_38	EHM040120
EHA02526_bin.79^_39	EHM040120
EHA02526_bin.79^_40	EHM040120
EHA02526_bin.79^_41	EHM040120
EHA02526_bin.79^_42	EHM040120
EHA02526_bin.79^_43	EHM040120
EHA02526_bin.79^_44	EHM040120
EHA02526_bin.79^_45	EHM040120
EHA02526_bin.79^_46	EHM040120
EHA02526_bin.79^_47	EHM040120
EHA02637_bin.34^_0	EHM040221
EHA02637_bin.34^_1	EHM040221
EHA02637_bin.34^_2	EHM040221
EHA02637_bin.34^_3	EHM040221
EHA02637_bin.34^_4	EHM040221
EHA02637_bin.34^_5	EHM040221
EHA02637_bin.34^_6	EHM040221
EHA02637_bin.34^_7	EHM040221
EHA02637_bin.34^_8	EHM040221
EHA02637_bin.34^_9	EHM040221
EHA02637_bin.34^_10	EHM040221
EHA02637_bin.34^_11	EHM040221
EHA02637_bin.34^_12	EHM040221
EHA02637_bin.34^_13	EHM040221
EHA02637_bin.34^_14	EHM040221
EHA02637_bin.34^_15	EHM040221
EHA02637_bin.34^_16	EHM040221
EHA02637_bin.34^_17	EHM040221
EHA02637_bin.34^_18	EHM040221
EHA02637_bin.34^_19	EHM040221
EHA02637_bin.34^_20	EHM040221
EHA02637_bin.34^_21	EHM040221
EHA02637_bin.34^_22	EHM040221
EHA02637_bin.34^_23	EHM040221
EHA02637_bin.34^_24	EHM040221
EHA02637_bin.34^_25	EHM040221
EHA02637_bin.34^_26	EHM040221
EHA02637_bin.34^_27	EHM040221
EHA02637_bin.34^_28	EHM040221
EHA02637_bin.34^_29	EHM040221
EHA02637_bin.34^_30	EHM040221
EHA02637_bin.34^_31	EHM040221
EHA02637_bin.34^_32	EHM040221
EHA02637_bin.34^_33	EHM040221
EHA02637_bin.34^_34	EHM040221
EHA02637_bin.34^_35	EHM040221
EHA02637_bin.34^_36	EHM040221
EHA02637_bin.34^_37	EHM040221
EHA02637_bin.34^_38	EHM040221
EHA02637_bin.34^_39	EHM040221
EHA02637_bin.34^_40	EHM040221
EHA02637_bin.34^_41	EHM040221
EHA02637_bin.34^_42	EHM040221
EHA02637_bin.34^_43	EHM040221
EHA02637_bin.34^_44	EHM040221
EHA02637_bin.34^_45	EHM040221
EHA02637_bin.34^_46	EHM040221
EHA02637_bin.34^_47	EHM040221
EHA02637_bin.34^_48	EHM040221
EHA02637_bin.34^_49	EHM040221
EHA02637_bin.34^_50	EHM040221
EHA02637_bin.34^_51	EHM040221
EHA02637_bin.34^_52	EHM040221
EHA02637_bin.34^_53	EHM040221
EHA02637_bin.34^_54	EHM040221
EHA02637_bin.34^_55	EHM040221
EHA02786_bin.12^_0	EHM042364
EHA02786_bin.12^_1	EHM042364
EHA02786_bin.12^_2	EHM042364
EHA02786_bin.12^_3	EHM042364
EHA02786_bin.12^_4	EHM042364
EHA02786_bin.12^_5	EHM042364
EHA02786_bin.12^_6	EHM042364
EHA02786_bin.12^_7	EHM042364
EHA02786_bin.12^_8	EHM042364
EHA02786_bin.12^_9	EHM042364
EHA02786_bin.12^_10	EHM042364
EHA02786_bin.12^_11	EHM042364
EHA02786_bin.12^_12	EHM042364
EHA02786_bin.12^_13	EHM042364
EHA02786_bin.12^_14	EHM042364
EHA02786_bin.12^_15	EHM042364
EHA02786_bin.12^_16	EHM042364
EHA02786_bin.12^_17	EHM042364
EHA02786_bin.12^_18	EHM042364
EHA02786_bin.12^_19	EHM042364
EHA02786_bin.12^_20	EHM042364
EHA02786_bin.12^_21	EHM042364
EHA02786_bin.12^_22	EHM042364
EHA02786_bin.12^_23	EHM042364
EHA02786_bin.12^_24	EHM042364
EHA02786_bin.12^_25	EHM042364
EHA02786_bin.12^_26	EHM042364
EHA02786_bin.12^_27	EHM042364
EHA02786_bin.12^_28	EHM042364
EHA02786_bin.12^_29	EHM042364
EHA02786_bin.12^_30	EHM042364
EHA02786_bin.12^_31	EHM042364
EHA02786_bin.12^_32	EHM042364
EHA02786_bin.12^_33	EHM042364
EHA02786_bin.12^_34	EHM042364
EHA02786_bin.12^_35	EHM042364
EHA02786_bin.12^_36	EHM042364
EHA02786_bin.12^_37	EHM042364
EHA02786_bin.12^_38	EHM042364
EHA02786_bin.12^_39	EHM042364
EHA02786_bin.12^_40	EHM042364
EHA02786_bin.12^_41	EHM042364
EHA02786_bin.12^_42	EHM042364
EHA02786_bin.12^_43	EHM042364
EHA02786_bin.12^_44	EHM042364
EHA02786_bin.12^_45	EHM042364
EHA02786_bin.12^_46	EHM042364
EHA02786_bin.12^_47	EHM042364
EHA02786_bin.12^_48	EHM042364
EHA02786_bin.12^_49	EHM042364
EHA02786_bin.12^_50	EHM042364
EHA02786_bin.12^_51	EHM042364
EHA02786_bin.12^_52	EHM042364
EHA02786_bin.12^_53	EHM042364
EHA02786_bin.12^_54	EHM042364
EHA02786_bin.12^_55	EHM042364
EHA02786_bin.12^_56	EHM042364
EHA02786_bin.12^_57	EHM042364
EHA02786_bin.12^_58	EHM042364
EHA02786_bin.12^_59	EHM042364
EHA02786_bin.12^_60	EHM042364
EHA02786_bin.12^_61	EHM042364
EHA02786_bin.12^_62	EHM042364
EHA02786_bin.12^_63	EHM042364
EHA02786_bin.12^_64	EHM042364
EHA02786_bin.12^_65	EHM042364
EHA02786_bin.12^_66	EHM042364
EHA02786_bin.12^_67	EHM042364
EHA02786_bin.12^_68	EHM042364
EHA02786_bin.12^_69	EHM042364
EHA02786_bin.12^_70	EHM042364
EHA02786_bin.12^_71	EHM042364
EHA02786_bin.12^_72	EHM042364
EHA02786_bin.12^_73	EHM042364
EHA02786_bin.12^_74	EHM042364
EHA02786_bin.12^_75	EHM042364
EHA02786_bin.12^_76	EHM042364
EHA02786_bin.12^_77	EHM042364
EHA02786_bin.12^_78	EHM042364
EHA02786_bin.12^_79	EHM042364
EHA02786_bin.12^_80	EHM042364
EHA02786_bin.12^_81	EHM042364
EHA02786_bin.12^_82	EHM042364
EHA02786_bin.12^_83	EHM042364
EHA02786_bin.12^_84	EHM042364
EHA02786_bin.12^_85	EHM042364
EHA02786_bin.12^_86	EHM042364
EHA02786_bin.12^_87	EHM042364
EHA02786_bin.12^_88	EHM042364
EHA02786_bin.12^_89	EHM042364
EHA02786_bin.12^_90	EHM042364
EHA02786_bin.12^_91	EHM042364
EHA02786_bin.12^_92	EHM042364
EHA02786_bin.12^_93	EHM042364
EHA02786_bin.12^_94	EHM042364
EHA02786_bin.12^_95	EHM042364
EHA02786_bin.12^_96	EHM042364
EHA02786_bin.12^_97	EHM042364
EHA02786_bin.12^_98	EHM042364
EHA02786_bin.12^_99	EHM042364
EHA02786_bin.12^_100	EHM042364
EHA02786_bin.12^_101	EHM042364
EHA02786_bin.12^_102	EHM042364
EHA02786_bin.12^_103	EHM042364
EHA02786_bin.12^_104	EHM042364
EHA02786_bin.12^_105	EHM042364
EHA02786_bin.12^_106	EHM042364
EHA02786_bin.12^_107	EHM042364
EHA02786_bin.12^_108	EHM042364
EHA02786_bin.12^_109	EHM042364
EHA02786_bin.12^_110	EHM042364
EHA02786_bin.12^_111	EHM042364
EHA02786_bin.12^_112	EHM042364
EHA02786_bin.12^_113	EHM042364
EHA02786_bin.12^_114	EHM042364
EHA02786_bin.12^_115	EHM042364
EHA02786_bin.12^_116	EHM042364
EHA02786_bin.12^_117	EHM042364
EHA02786_bin.12^_118	EHM042364
EHA02786_bin.12^_119	EHM042364
EHA02786_bin.12^_120	EHM042364
EHA02786_bin.12^_121	EHM042364
EHA02786_bin.12^_122	EHM042364
EHA02786_bin.12^_123	EHM042364
EHA02786_bin.12^_124	EHM042364
EHA02786_bin.12^_125	EHM042364
EHA02786_bin.12^_126	EHM042364
EHA02786_bin.12^_127	EHM042364
EHA02786_bin.12^_128	EHM042364
EHA02786_bin.12^_129	EHM042364
EHA02786_bin.12^_130	EHM042364
EHA02786_bin.12^_131	EHM042364
EHA02786_bin.12^_132	EHM042364
EHA02786_bin.12^_133	EHM042364
EHA02786_bin.12^_134	EHM042364
EHA02786_bin.12^_135	EHM042364
EHA02786_bin.12^_136	EHM042364
EHA02786_bin.12^_137	EHM042364
EHA02786_bin.12^_138	EHM042364
EHA02786_bin.12^_139	EHM042364
EHA02786_bin.12^_140	EHM042364
EHA02786_bin.12^_141	EHM042364
EHA02786_bin.12^_142	EHM042364
EHA02786_bin.12^_143	EHM042364
EHA05094_bin.109^_0	EHM073471
EHA05094_bin.109^_1	EHM073471
EHA05094_bin.109^_2	EHM073471
EHA05094_bin.109^_3	EHM073471
EHA05094_bin.109^_4	EHM073471
EHA05094_bin.109^_5	EHM073471
EHA05094_bin.109^_6	EHM073471
EHA05094_bin.109^_7	EHM073471
EHA05094_bin.109^_8	EHM073471
EHA05094_bin.109^_9	EHM073471
EHA05094_bin.109^_10	EHM073471
EHA05094_bin.109^_11	EHM073471
EHA05094_bin.109^_12	EHM073471
EHA05094_bin.109^_13	EHM073471
EHA05094_bin.109^_14	EHM073471
EHA05094_bin.109^_15	EHM073471
EHA05094_bin.109^_16	EHM073471
EHA05094_bin.109^_17	EHM073471
EHA05094_bin.109^_18	EHM073471
EHA05094_bin.109^_19	EHM073471
EHA05094_bin.109^_20	EHM073471
EHA05094_bin.109^_21	EHM073471
EHA05094_bin.109^_22	EHM073471
EHA05094_bin.109^_23	EHM073471
EHA05094_bin.109^_24	EHM073471
EHA05094_bin.109^_25	EHM073471
EHA05094_bin.109^_26	EHM073471
EHA05094_bin.109^_27	EHM073471
EHA05094_bin.109^_28	EHM073471
EHA05094_bin.109^_29	EHM073471
EHA05094_bin.109^_30	EHM073471
EHA05094_bin.109^_31	EHM073471
EHA05094_bin.109^_32	EHM073471
EHA05094_bin.109^_33	EHM073471
EHA05094_bin.109^_34	EHM073471
EHA05094_bin.109^_35	EHM073471
EHA05094_bin.109^_36	EHM073471
EHA05094_bin.109^_37	EHM073471
EHA05094_bin.109^_38	EHM073471
EHA05094_bin.109^_39	EHM073471
EHA05094_bin.109^_40	EHM073471
EHA05094_bin.109^_41	EHM073471
EHA05094_bin.109^_42	EHM073471
EHA05094_bin.109^_43	EHM073471
EHA05094_bin.109^_44	EHM073471
EHA05094_bin.109^_45	EHM073471
EHA05094_bin.109^_46	EHM073471
EHA05094_bin.109^_47	EHM073471
EHA05094_bin.109^_48	EHM073471
EHA05094_bin.109^_49	EHM073471
EHA05094_bin.109^_50	EHM073471
FR894225.1	GCA_000434095.1
FR894226.1	GCA_000434095.1
FR894227.1	GCA_000434095.1
